Season,Age,Team,Lg,G,FG,FGA,FG%,FT,FTA,FT%,AST,PF,PTS,Awards,player_id,Pos,GS,MP,3P,3PA,2P,2PA,ORB,DRB,TRB,STL,BLK,TOV,3P%,2P%,eFG%
2018-19,32.0,BOS,NBA,9.0,0.9,1.6,0.571,0.1,0.2,0.5,0.3,2.2,2.1,,baynear01,C,5.0,12.8,0.2,0.7,0.7,0.9,0.7,2.1,2.8,0.3,0.2,0.6,0.333,0.75,0.643
1960-61,28.0,SYR,NBA,8.0,3.0,9.0,0.333,1.8,2.5,0.7,1.5,2.6,7.8,,halbrsw01,C,,21.5,,,,,,,10.4,,,,,,
2000-01,22.0,MIA,NBA,3.0,5.3,13.3,0.4,1.3,1.7,0.8,1.7,2.3,12.7,,houseed01,PG,0.0,21.3,0.7,2.3,4.7,11.0,0.3,1.3,1.7,1.0,0.3,1.7,0.286,0.424,0.425
,,,,,,,,,,,,,,,houseed01,,,,,,,,,,,,,,,,
2004-05,26.0,SAC,NBA,3.0,1.0,2.7,0.375,0.7,0.7,1.0,1.3,0.7,3.0,,houseed01,PG,0.0,7.7,0.3,0.3,0.7,2.3,0.3,0.3,0.7,0.0,0.0,0.3,1.0,0.286,0.438
2005-06,27.0,PHO,NBA,14.0,1.4,3.7,0.365,0.2,0.3,0.75,0.4,0.7,3.1,,houseed01,PG,0.0,9.3,0.2,1.0,1.1,2.7,0.0,0.6,0.6,0.1,0.1,0.4,0.214,0.421,0.394
2006-07,28.0,NJN,NBA,4.0,0.5,2.0,0.25,0.0,0.0,,0.3,0.5,1.3,,houseed01,SG,0.0,4.5,0.3,1.5,0.3,0.5,0.0,0.5,0.5,0.3,0.0,0.5,0.167,0.5,0.313
2007-08,29.0,BOS,NBA,21.0,0.8,2.7,0.304,0.3,0.4,0.875,0.9,0.6,2.5,,houseed01,PG,0.0,7.9,0.5,1.5,0.3,1.2,0.1,1.0,1.0,0.2,0.0,0.2,0.355,0.24,0.402
2008-09,30.0,BOS,NBA,14.0,2.9,5.5,0.519,0.7,0.8,0.909,0.9,1.9,7.7,,houseed01,PG,0.0,16.6,1.3,2.6,1.6,2.9,0.1,1.3,1.4,0.8,0.0,0.4,0.486,0.55,0.636
,,,,,,,,,,,,,,,houseed01,,,,,,,,,,,,,,,,
2010-11,32.0,MIA,NBA,7.0,0.6,2.4,0.235,0.0,0.0,,0.1,0.9,1.6,,houseed01,SG,0.0,6.9,0.4,1.4,0.1,1.0,0.1,0.6,0.7,0.6,0.0,0.6,0.3,0.143,0.324
1972-73,25.0,INA,ABA,7.0,0.4,0.9,0.5,0.1,0.1,1.0,0.0,0.1,1.0,,arnzebo01,SF,,1.9,0.0,0.3,0.4,0.6,0.0,0.0,0.0,,,0.0,0.0,0.75,0.5
2014-15,23.0,MIL,NBA,6.0,5.5,13.0,0.423,1.2,2.0,0.583,4.8,2.3,12.2,,cartemi01,PG,6.0,31.8,0.0,0.8,5.5,12.2,0.2,4.3,4.5,1.2,1.0,2.7,0.0,0.452,0.423
,,,,,,,,,,,,,,,cartemi01,,,,,,,,,,,,,,,,
2016-17,25.0,CHI,NBA,5.0,1.2,3.0,0.4,0.4,0.8,0.5,1.2,1.2,2.8,,cartemi01,PG,0.0,10.6,0.0,0.2,1.2,2.8,0.2,0.6,0.8,0.4,0.2,1.2,0.0,0.429,0.4
,,,,,,,,,,,,,,,cartemi01,,,,,,,,,,,,,,,,
2018-19,27.0,ORL,NBA,5.0,2.4,6.2,0.387,1.4,1.6,0.875,2.4,2.4,6.6,,cartemi01,PG,0.0,18.4,0.4,1.6,2.0,4.6,0.4,3.6,4.0,0.6,0.0,1.6,0.25,0.435,0.419
2008-09,23.0,ATL,NBA,3.0,1.7,4.3,0.385,0.3,0.3,1.0,0.7,1.3,4.7,,gardnth01,SG,0.0,6.3,1.0,2.0,0.7,2.3,0.0,0.7,0.7,0.3,0.0,0.0,0.5,0.286,0.5
2017-18,21.0,GSW,NBA,21.0,1.9,3.4,0.542,0.4,1.0,0.381,0.9,2.4,4.1,,looneke01,C,5.0,18.4,0.0,0.1,1.9,3.3,2.0,2.2,4.2,0.7,0.4,0.4,0.0,0.557,0.542
2018-19,22.0,GSW,NBA,21.0,3.0,4.4,0.688,1.0,1.4,0.724,1.0,2.4,7.1,,looneke01,C,1.0,20.6,0.0,0.0,3.0,4.4,2.0,2.5,4.5,0.6,0.5,0.6,,0.688,0.688
,,,,,,,,,,,,,,,looneke01,,,,,,,,,,,,,,,,
2021-22,25.0,GSW,NBA,22.0,2.6,4.0,0.659,0.5,0.8,0.611,2.2,2.3,5.8,,looneke01,C,13.0,20.4,0.0,0.0,2.6,4.0,2.9,4.8,7.6,0.4,0.5,0.9,,0.659,0.659
2022-23,26.0,GSW,NBA,13.0,2.8,4.9,0.578,0.8,1.4,0.556,3.3,2.8,6.5,,looneke01,C,8.0,25.0,0.0,0.0,2.8,4.9,4.7,8.4,13.1,0.6,0.4,1.0,,0.578,0.578
,,,,,,,,,,,,,,,looneke01,,,,,,,,,,,,,,,,
2024-25,28.0,GSW,NBA,12.0,0.8,1.9,0.435,0.5,0.7,0.75,0.3,2.3,2.2,,looneke01,C,0.0,10.0,0.0,0.0,0.8,1.9,1.4,2.2,3.6,0.4,0.3,0.2,,0.435,0.435
1992-93,23.0,LAC,NBA,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.5,0.0,,spencel01,C,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.0
,,,,,,,,,,,,,,,spencel01,,,,,,,,,,,,,,,,
1995-96,26.0,POR,NBA,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,spencel01,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1967-68,26.0,INA,ABA,3.0,2.0,4.7,0.429,2.3,3.0,0.778,0.7,4.0,6.7,,edmonbo01,SF,,15.7,0.3,0.7,1.7,4.0,,,6.0,,,1.7,0.5,0.417,0.464
2008-09,23.0,POR,NBA,6.0,8.5,17.3,0.49,2.3,3.3,0.7,1.3,2.7,19.5,,aldrila01,PF,6.0,39.5,0.2,0.7,8.3,16.7,1.5,6.0,7.5,0.5,1.7,1.7,0.25,0.5,0.495
2009-10,24.0,POR,NBA,6.0,6.7,15.5,0.43,5.5,7.3,0.75,2.2,2.7,19.0,,aldrila01,PF,6.0,38.2,0.2,0.3,6.5,15.2,1.7,4.3,6.0,1.2,1.8,1.8,0.5,0.429,0.435
2010-11,25.0,POR,NBA,6.0,8.8,19.2,0.461,3.2,4.0,0.792,1.3,3.2,20.8,,aldrila01,PF,6.0,43.0,0.0,0.0,8.8,19.2,2.7,4.8,7.5,1.3,1.7,1.5,,0.461,0.461
,,,,,,,,,,,,,,,aldrila01,,,,,,,,,,,,,,,,
2013-14,28.0,POR,NBA,11.0,10.3,22.7,0.452,5.5,6.8,0.8,1.5,3.6,26.2,,aldrila01,PF,11.0,40.1,0.2,0.3,10.1,22.5,2.7,7.9,10.6,0.6,1.6,1.7,0.667,0.449,0.456
2014-15,29.0,POR,NBA,5.0,7.4,22.4,0.33,6.4,7.2,0.889,1.8,3.2,21.8,,aldrila01,PF,5.0,41.6,0.6,2.2,6.8,20.2,4.2,7.0,11.2,0.4,2.4,1.6,0.273,0.337,0.344
2015-16,30.0,SAS,NBA,10.0,8.8,16.9,0.521,4.1,4.6,0.891,1.0,1.8,21.9,,aldrila01,PF,10.0,33.7,0.2,0.2,8.6,16.7,2.2,6.1,8.3,0.4,1.4,1.1,1.0,0.515,0.527
2016-17,31.0,SAS,NBA,16.0,6.9,15.0,0.458,2.6,3.4,0.764,1.5,2.6,16.5,,aldrila01,PF,16.0,33.6,0.1,0.9,6.8,14.1,2.7,4.8,7.4,0.6,1.0,1.8,0.143,0.478,0.463
2017-18,32.0,SAS,NBA,5.0,7.4,16.0,0.463,8.2,8.4,0.976,2.4,1.8,23.6,,aldrila01,C,5.0,35.4,0.6,1.0,6.8,15.0,2.6,6.6,9.2,0.6,0.4,1.8,0.6,0.453,0.481
2018-19,33.0,SAS,NBA,7.0,7.9,17.3,0.455,3.9,4.7,0.818,2.7,3.0,20.0,,aldrila01,C,7.0,34.9,0.4,1.6,7.4,15.7,2.7,6.9,9.6,0.7,1.0,1.0,0.273,0.473,0.467
1967-68,22.0,NOB,ABA,6.0,1.3,3.2,0.421,0.0,0.3,0.0,0.2,0.8,3.0,,widbyro01,,,5.2,0.3,0.5,1.0,2.7,,,2.8,,,0.3,0.667,0.375,0.474
1955-56,25.0,BOS,NBA,3.0,3.7,10.3,0.355,2.3,3.0,0.778,1.3,2.7,9.7,,loscuji01,SF,,29.7,,,,,,,8.7,,,,,,
1956-57,26.0,BOS,NBA,10.0,3.1,10.9,0.284,1.8,2.8,0.643,0.5,4.6,8.0,,loscuji01,SF,,25.9,,,,,,,8.3,,,,,,
,,,,,,,,,,,,,,,loscuji01,,,,,,,,,,,,,,,,
1958-59,28.0,BOS,NBA,11.0,3.5,10.3,0.345,1.0,1.9,0.524,1.2,4.5,8.1,,loscuji01,SF,,23.6,,,,,,,6.6,,,,,,
,,,,,,,,,,,,,,,loscuji01,,,,,,,,,,,,,,,,
1960-61,30.0,BOS,NBA,10.0,1.5,5.4,0.278,0.7,0.9,0.778,0.3,3.4,3.7,,loscuji01,SF,,11.6,,,,,,,3.5,,,,,,
1961-62,31.0,BOS,NBA,14.0,2.2,6.1,0.36,0.3,0.7,0.4,0.4,4.2,4.7,,loscuji01,SF,,15.1,,,,,,,4.2,,,,,,
1962-63,32.0,BOS,NBA,9.0,0.8,2.8,0.28,0.1,0.2,0.5,0.1,2.2,1.7,,loscuji01,SF,,6.2,,,,,,,2.3,,,,,,
1963-64,33.0,BOS,NBA,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,3.0,4.0,,loscuji01,SF,,5.0,,,,,,,2.0,,,,,,
1991-92,22.0,UTA,NBA,4.0,1.3,2.3,0.556,0.0,0.3,0.0,0.3,0.3,2.5,,crowdco01,SF,0.0,3.0,0.0,0.5,1.3,1.8,0.3,0.3,0.5,0.3,0.0,0.5,0.0,0.714,0.556
2021-22,23.0,TOR,NBA,6.0,0.0,1.2,0.0,0.0,0.0,,0.5,1.0,0.0,,flynnma01,PG,0.0,6.0,0.0,0.5,0.0,0.7,0.3,0.2,0.5,0.2,0.0,0.2,0.0,0.0,0.0
1971-72,22.0,CHI,NBA,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,2.0,,dinkija01,SF,,1.0,,,,,,,0.0,,,,,,
1948-49,23.0,MNL,BAA,9.0,0.3,2.2,0.15,0.8,1.2,0.636,0.8,1.7,1.4,,formado01,,,,,,,,,,,,,,,,
2003-04,19.0,DEN,NBA,4.0,5.3,16.0,0.328,4.0,5.0,0.8,2.8,2.8,15.0,,anthoca01,SF,4.0,35.8,0.5,2.8,4.8,13.3,1.8,6.5,8.3,1.3,0.0,4.3,0.182,0.358,0.344
2004-05,20.0,DEN,NBA,5.0,7.0,16.6,0.422,5.2,6.4,0.813,2.0,4.0,19.2,,anthoca01,SF,5.0,36.0,0.0,0.2,7.0,16.4,2.8,2.6,5.4,0.6,0.2,2.6,0.0,0.427,0.422
2005-06,21.0,DEN,NBA,5.0,6.6,19.8,0.333,7.8,10.4,0.75,2.8,4.0,21.0,,anthoca01,SF,5.0,38.6,0.0,0.8,6.6,19.0,2.4,4.2,6.6,0.8,0.2,3.0,0.0,0.347,0.333
2006-07,22.0,DEN,NBA,5.0,9.4,19.6,0.48,6.2,7.8,0.795,1.2,2.4,26.8,,anthoca01,SF,5.0,42.0,1.8,3.6,7.6,16.0,3.6,5.0,8.6,1.0,0.0,3.8,0.5,0.475,0.526
2007-08,23.0,DEN,NBA,4.0,8.0,22.0,0.364,6.0,7.3,0.828,2.0,4.3,22.5,,anthoca01,SF,4.0,36.5,0.5,2.0,7.5,20.0,4.8,4.8,9.5,0.5,0.3,3.0,0.25,0.375,0.375
2008-09,24.0,DEN,NBA,16.0,9.1,20.1,0.453,7.4,9.0,0.826,4.1,3.8,27.2,,anthoca01,SF,16.0,38.3,1.5,4.1,7.6,16.0,1.6,4.2,5.8,1.8,0.6,2.3,0.364,0.477,0.491
2009-10,25.0,DEN,NBA,6.0,10.7,23.0,0.464,8.3,9.5,0.877,3.3,4.3,30.7,,anthoca01,SF,6.0,42.3,1.0,3.2,9.7,19.8,2.3,6.2,8.5,2.0,0.5,3.5,0.316,0.487,0.486
2010-11,26.0,NYK,NBA,4.0,8.3,22.0,0.375,7.3,8.5,0.853,4.8,4.0,26.0,,anthoca01,SF,4.0,39.0,2.3,6.5,6.0,15.5,3.3,7.0,10.3,1.3,0.8,3.3,0.346,0.387,0.426
2011-12,27.0,NYK,NBA,5.0,10.4,24.8,0.419,6.2,8.2,0.756,2.2,4.2,27.8,,anthoca01,SF,5.0,40.8,0.8,3.6,9.6,21.2,2.6,5.6,8.2,1.2,0.2,2.8,0.222,0.453,0.435
2012-13,28.0,NYK,NBA,12.0,10.5,25.8,0.406,6.4,7.3,0.885,1.6,3.8,28.8,,anthoca01,PF,12.0,40.1,1.4,4.8,9.1,21.1,0.9,5.7,6.6,1.1,0.2,2.6,0.298,0.431,0.434
,,,,,,,,,,,,,,,anthoca01,,,,,,,,,,,,,,,,
2017-18,33.0,OKC,NBA,6.0,4.5,12.0,0.375,1.8,2.5,0.733,0.3,2.3,11.8,,anthoca01,PF,6.0,32.3,1.0,4.7,3.5,7.3,0.5,5.2,5.7,1.7,0.7,1.0,0.214,0.477,0.417
,,,,,,,,,,,,,,,anthoca01,,,,,,,,,,,,,,,,
2019-20,35.0,POR,NBA,5.0,5.6,13.6,0.412,2.4,2.8,0.857,2.0,4.0,15.2,,anthoca01,PF,5.0,35.2,1.6,3.8,4.0,9.8,0.2,4.8,5.0,1.0,0.4,2.6,0.421,0.408,0.471
2020-21,36.0,POR,NBA,6.0,4.2,10.0,0.417,1.7,1.8,0.909,1.5,2.5,12.3,,anthoca01,PF,0.0,23.8,2.3,6.2,1.8,3.8,0.3,2.8,3.2,0.3,0.2,1.2,0.378,0.478,0.533
1981-82,23.0,MIL,NBA,6.0,2.3,4.0,0.583,0.8,1.2,0.714,0.8,3.8,5.5,,listeal01,C,,18.7,0.0,0.0,2.3,4.0,1.0,3.5,4.5,0.3,2.5,1.5,,0.583,0.583
1982-83,24.0,MIL,NBA,9.0,3.0,7.0,0.429,0.4,0.6,0.8,1.2,3.3,6.4,,listeal01,PF,,22.9,0.0,0.1,3.0,6.9,2.3,4.4,6.8,1.0,1.7,1.9,0.0,0.435,0.429
1983-84,25.0,MIL,NBA,16.0,2.4,4.9,0.5,1.9,3.0,0.625,0.6,3.9,6.8,,listeal01,PF,,23.0,0.0,0.0,2.4,4.9,1.6,4.4,6.0,0.3,1.5,1.7,,0.5,0.5
1984-85,26.0,MIL,NBA,8.0,3.4,7.5,0.45,1.9,4.0,0.469,1.9,4.5,8.6,,listeal01,C,8.0,25.4,0.0,0.0,3.4,7.5,3.4,4.4,7.8,0.8,1.9,2.0,,0.45,0.45
1985-86,27.0,MIL,NBA,14.0,4.7,7.4,0.641,2.5,4.1,0.603,0.9,4.0,11.9,,listeal01,C,1.0,23.9,0.0,0.1,4.7,7.3,2.6,4.2,6.9,0.5,1.6,1.5,0.0,0.647,0.641
1986-87,28.0,SEA,NBA,9.0,2.2,5.6,0.4,1.6,2.2,0.7,0.8,4.1,6.0,,listeal01,C,7.0,22.9,0.0,0.0,2.2,5.6,3.2,3.0,6.2,0.8,1.4,1.1,,0.4,0.4
1987-88,29.0,SEA,NBA,5.0,2.4,3.4,0.706,0.8,1.0,0.8,1.0,3.4,5.6,,listeal01,C,5.0,15.4,0.0,0.0,2.4,3.4,1.8,4.0,5.8,0.2,1.0,0.8,,0.706,0.706
1988-89,30.0,SEA,NBA,8.0,2.1,4.9,0.436,2.8,3.3,0.846,0.3,3.5,7.0,,listeal01,C,8.0,20.0,0.0,0.0,2.1,4.9,1.6,3.1,4.8,0.3,2.6,1.1,,0.436,0.436
,,,,,,,,,,,,,,,listeal01,,,,,,,,,,,,,,,,
1990-91,32.0,GSW,NBA,6.0,2.0,4.2,0.48,0.3,0.8,0.4,0.3,2.5,4.3,,listeal01,C,5.0,12.0,0.0,0.0,2.0,4.2,1.2,3.5,4.7,0.0,1.2,1.3,,0.48,0.48
1991-92,33.0,GSW,NBA,4.0,1.5,3.8,0.4,1.0,1.3,0.8,0.3,2.3,4.0,,listeal01,C,3.0,11.8,0.0,0.0,1.5,3.8,0.8,2.0,2.8,0.0,1.0,0.8,,0.4,0.4
,,,,,,,,,,,,,,,listeal01,,,,,,,,,,,,,,,,
1997-98,39.0,POR,NBA,2.0,0.5,1.5,0.333,0.0,0.0,,0.0,2.5,1.0,,listeal01,C,0.0,5.5,0.0,0.0,0.5,1.5,0.5,0.5,1.0,0.0,0.5,1.0,,0.333,0.333
1992-93,22.0,LAL,NBA,5.0,0.8,2.2,0.364,0.0,0.0,,1.2,1.0,1.8,,chrisdo01,SG,0.0,7.8,0.2,0.6,0.6,1.6,0.2,0.6,0.8,0.4,0.4,0.8,0.333,0.375,0.409
,,,,,,,,,,,,,,,chrisdo01,,,,,,,,,,,,,,,,
1994-95,24.0,NYK,NBA,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.5,0.0,,chrisdo01,SG,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0
,,,,,,,,,,,,,,,chrisdo01,,,,,,,,,,,,,,,,
1999-00,29.0,TOR,NBA,3.0,1.0,4.3,0.231,1.0,2.0,0.5,2.0,3.3,4.0,,chrisdo01,SG,1.0,20.3,1.0,2.7,0.0,1.7,0.3,1.3,1.7,1.3,0.3,1.3,0.375,0.0,0.346
2000-01,30.0,SAC,NBA,8.0,3.1,8.5,0.368,3.0,3.6,0.828,3.3,3.9,9.9,,chrisdo01,SG,8.0,38.0,0.6,2.1,2.5,6.4,0.9,3.5,4.4,2.5,1.1,2.4,0.294,0.392,0.404
2001-02,31.0,SAC,NBA,16.0,3.4,8.3,0.409,3.3,4.1,0.8,4.9,4.0,11.1,,chrisdo01,SG,16.0,40.3,1.1,4.0,2.3,4.3,1.2,4.6,5.8,2.1,0.6,2.8,0.266,0.544,0.473
2002-03,32.0,SAC,NBA,12.0,3.1,8.3,0.374,2.4,2.6,0.935,4.6,1.8,9.1,,chrisdo01,SG,12.0,31.8,0.5,2.0,2.6,6.3,1.3,4.9,6.2,1.0,0.3,1.8,0.25,0.413,0.404
2003-04,33.0,SAC,NBA,12.0,4.7,11.8,0.397,3.4,4.0,0.854,3.9,2.9,13.8,,chrisdo01,SG,12.0,38.4,1.1,2.8,3.6,9.0,1.4,4.8,6.2,1.8,0.4,1.8,0.394,0.398,0.443
2022-23,25.0,DEN,NBA,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,bryanth01,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-24,26.0,MIA,NBA,2.0,2.5,3.5,0.714,1.0,1.5,0.667,0.5,0.5,6.0,,bryanth01,C,0.0,9.0,0.0,1.0,2.5,2.5,1.0,1.5,2.5,0.0,0.0,1.0,0.0,1.0,0.714
2024-25,27.0,IND,NBA,14.0,0.9,1.9,0.481,0.6,0.7,0.9,0.2,1.3,3.0,,bryanth01,C,0.0,9.6,0.5,0.9,0.4,1.0,0.5,1.3,1.8,0.3,0.4,0.5,0.538,0.429,0.611
1950-51,21.0,INO,NBA,1.0,2.0,6.0,0.333,1.0,1.0,1.0,0.0,3.0,5.0,,lofgrdo01,,,,,,,,,,1.0,,,,,,
1951-52,22.0,INO,NBA,2.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,,lofgrdo01,SF,,5.0,,,,,,,0.0,,,,,,
2009-10,29.0,ATL,NBA,11.0,5.1,14.0,0.364,4.5,5.3,0.845,2.7,2.4,16.3,,crawfja01,SG,0.0,31.9,1.6,4.5,3.5,9.5,0.1,2.6,2.7,0.8,0.1,1.8,0.36,0.365,0.422
2010-11,30.0,ATL,NBA,12.0,5.1,12.9,0.394,3.5,4.3,0.824,2.5,1.4,15.4,,crawfja01,SG,0.0,29.8,1.8,5.0,3.3,7.9,0.1,1.3,1.3,0.8,0.3,1.3,0.35,0.421,0.461
,,,,,,,,,,,,,,,crawfja01,,,,,,,,,,,,,,,,
2012-13,32.0,LAC,NBA,6.0,4.0,10.3,0.387,1.8,1.8,1.0,1.7,1.5,10.8,,crawfja01,SG,0.0,26.8,1.0,3.7,3.0,6.7,0.3,1.7,2.0,0.5,0.2,0.7,0.273,0.45,0.435
2013-14,33.0,LAC,NBA,13.0,5.2,13.2,0.398,3.0,3.4,0.886,2.0,1.8,15.5,,crawfja01,SG,0.0,24.1,2.1,6.1,3.2,7.1,0.4,1.1,1.5,0.9,0.2,1.2,0.342,0.446,0.477
2014-15,34.0,LAC,NBA,14.0,4.8,13.3,0.36,1.9,2.1,0.867,1.9,2.4,12.7,,crawfja01,SG,0.0,27.1,1.3,5.3,3.5,8.0,0.4,1.7,2.1,0.9,0.2,1.2,0.243,0.438,0.409
2015-16,35.0,LAC,NBA,6.0,6.5,17.2,0.379,3.7,4.2,0.88,2.2,1.5,17.3,,crawfja01,SG,1.0,33.2,0.7,3.5,5.8,13.7,0.3,1.8,2.2,1.7,0.0,1.5,0.19,0.427,0.398
2016-17,36.0,LAC,NBA,7.0,5.0,11.9,0.422,1.7,1.7,1.0,1.9,1.7,12.6,,crawfja01,SG,0.0,28.0,0.9,3.6,4.1,8.3,0.3,1.0,1.3,0.6,0.1,1.3,0.24,0.5,0.458
2017-18,37.0,MIN,NBA,5.0,4.2,9.4,0.447,2.0,2.6,0.769,2.4,1.2,11.8,,crawfja01,SG,0.0,24.6,1.4,3.4,2.8,6.0,0.2,2.4,2.6,1.0,0.0,1.0,0.412,0.467,0.521
1984-85,23.0,CLE,NBA,2.0,0.5,1.0,0.5,0.0,0.0,,0.5,0.5,1.0,,willike01,SG,0.0,3.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.5
,,,,,,,,,,,,,,,willike01,,,,,,,,,,,,,,,,
1986-87,25.0,SEA,NBA,14.0,3.2,6.7,0.479,2.1,2.9,0.75,2.1,3.1,8.6,,willike01,SG,0.0,18.2,0.0,0.1,3.2,6.6,1.4,1.1,2.4,1.1,0.1,0.7,0.0,0.489,0.479
1987-88,26.0,SEA,NBA,5.0,1.4,3.2,0.438,0.0,0.0,,1.8,3.0,2.8,,willike01,SG,0.0,14.0,0.0,0.4,1.4,2.8,1.2,0.4,1.6,0.6,0.0,0.8,0.0,0.5,0.438
1984-85,22.0,DEN,NBA,10.0,2.7,5.7,0.474,0.7,1.2,0.583,1.7,0.6,6.3,,whitewi01,SG,3.0,12.3,0.2,0.3,2.5,5.4,0.9,0.8,1.7,0.5,0.0,1.6,0.667,0.463,0.491
1985-86,23.0,DEN,NBA,4.0,0.5,1.8,0.286,0.0,0.0,,1.5,1.0,1.3,,whitewi01,SG,0.0,5.3,0.3,1.0,0.3,0.8,0.3,0.5,0.8,0.3,0.0,0.5,0.25,0.333,0.357
2012-13,24.0,ATL,NBA,4.0,1.3,2.5,0.5,0.8,1.0,0.75,0.3,0.5,3.3,,scottmi01,PF,0.0,5.0,0.0,0.3,1.3,2.3,0.3,1.5,1.8,0.0,0.0,0.0,0.0,0.556,0.5
2013-14,25.0,ATL,NBA,7.0,3.3,9.0,0.365,1.4,2.0,0.714,0.4,1.6,9.4,,scottmi01,PF,0.0,20.9,1.4,4.4,1.9,4.6,0.4,2.1,2.6,0.1,0.0,0.3,0.323,0.406,0.444
2014-15,26.0,ATL,NBA,11.0,1.9,5.0,0.382,0.4,0.4,1.0,0.5,1.5,4.5,,scottmi01,PF,0.0,15.6,0.4,2.4,1.5,2.6,1.5,2.7,4.2,0.5,0.0,0.6,0.154,0.586,0.418
2015-16,27.0,ATL,NBA,10.0,2.5,4.0,0.625,0.7,0.8,0.875,0.5,2.0,6.5,,scottmi01,PF,0.0,16.1,0.8,1.6,1.7,2.4,0.5,2.7,3.2,0.3,0.3,0.8,0.5,0.708,0.725
,,,,,,,,,,,,,,,scottmi01,,,,,,,,,,,,,,,,
2017-18,29.0,WAS,NBA,6.0,4.3,6.8,0.634,1.0,1.0,1.0,0.7,1.7,10.8,,scottmi01,PF,0.0,21.0,1.2,1.8,3.2,5.0,1.0,2.5,3.5,0.3,0.2,0.8,0.636,0.633,0.72
2018-19,30.0,PHI,NBA,10.0,2.1,4.7,0.447,0.2,0.2,1.0,0.5,2.2,5.6,,scottmi01,PF,0.0,19.3,1.2,3.4,0.9,1.3,0.4,3.0,3.4,0.3,0.0,0.7,0.353,0.692,0.574
2019-20,31.0,PHI,NBA,4.0,0.3,1.3,0.2,1.0,1.0,1.0,0.3,0.5,1.5,,scottmi01,PF,0.0,5.0,0.0,0.5,0.3,0.8,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.333,0.2
2020-21,32.0,PHI,NBA,5.0,0.4,1.8,0.222,0.0,0.0,,0.6,0.6,1.2,,scottmi01,PF,0.0,6.8,0.4,1.4,0.0,0.4,0.2,0.4,0.6,0.2,0.2,0.0,0.286,0.0,0.333
2009-10,22.0,DEN,NBA,6.0,2.5,5.8,0.429,2.2,3.2,0.684,2.7,3.0,7.8,,lawsoty01,PG,0.0,19.7,0.7,1.7,1.8,4.2,0.7,0.7,1.3,1.0,0.0,1.3,0.4,0.44,0.486
2010-11,23.0,DEN,NBA,5.0,5.2,10.4,0.5,4.2,4.6,0.913,3.8,1.8,15.6,,lawsoty01,PG,5.0,33.4,1.0,2.2,4.2,8.2,1.4,2.0,3.4,1.0,0.2,1.2,0.455,0.512,0.548
2011-12,24.0,DEN,NBA,7.0,8.0,15.6,0.514,1.7,2.7,0.632,6.0,1.7,19.0,,lawsoty01,PG,7.0,34.6,1.3,4.0,6.7,11.6,0.6,2.0,2.6,1.0,0.1,1.1,0.321,0.58,0.555
2012-13,25.0,DEN,NBA,6.0,8.0,18.2,0.44,4.7,5.5,0.848,8.0,2.2,21.3,,lawsoty01,PG,6.0,39.3,0.7,3.5,7.3,14.7,0.8,2.5,3.3,1.7,0.0,2.2,0.19,0.5,0.459
,,,,,,,,,,,,,,,lawsoty01,,,,,,,,,,,,,,,,
2015-16,28.0,IND,NBA,7.0,0.9,2.6,0.333,0.6,0.9,0.667,1.4,1.1,2.3,,lawsoty01,PG,0.0,10.6,0.0,0.4,0.9,2.1,0.1,0.9,1.0,0.4,0.0,0.9,0.0,0.4,0.333
,,,,,,,,,,,,,,,lawsoty01,,,,,,,,,,,,,,,,
2017-18,30.0,WAS,NBA,5.0,1.8,5.2,0.346,1.2,1.2,1.0,3.0,1.2,5.8,,lawsoty01,PG,0.0,19.2,1.0,1.6,0.8,3.6,0.4,2.2,2.6,0.6,0.0,0.6,0.625,0.222,0.442
1967-68,23.0,HSM,ABA,3.0,2.3,6.0,0.389,0.3,1.0,0.333,0.0,2.7,5.0,,menyade01,C,,21.3,0.0,0.3,2.3,5.7,,,3.7,,,1.0,0.0,0.412,0.389
2006-07,23.0,HOU,NBA,7.0,1.7,2.4,0.706,0.3,0.7,0.4,0.4,3.1,3.7,,hayesch01,PF,7.0,28.1,0.0,0.1,1.7,2.3,2.0,4.4,6.4,1.3,0.4,1.0,0.0,0.75,0.706
