Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,player_id
2007-08,32.0,DEN,NBA,PG,4.0,1.0,61.0,4.0,14.0,0.286,0.0,5.0,0.0,4.0,9.0,0.444,0.286,0.0,0.0,,2.0,8.0,10.0,14.0,1.0,1.0,3.0,6.0,8.0,0.0,,cartean01
2008-09,33.0,DEN,NBA,PG,16.0,0.0,228.0,20.0,49.0,0.408,2.0,12.0,0.167,18.0,37.0,0.486,0.429,2.0,4.0,0.5,11.0,21.0,32.0,34.0,15.0,1.0,11.0,27.0,44.0,0.0,,cartean01
2009-10,34.0,DEN,NBA,PG,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,cartean01
2010-11,35.0,NYK,NBA,PG,4.0,0.0,49.0,8.0,15.0,0.533,1.0,3.0,0.333,7.0,12.0,0.583,0.567,2.0,2.0,1.0,2.0,6.0,8.0,6.0,2.0,1.0,4.0,1.0,19.0,0.0,,cartean01
2018-19,22.0,BRK,NBA,PG,5.0,5.0,148.0,37.0,103.0,0.359,12.0,37.0,0.324,25.0,66.0,0.379,0.417,11.0,13.0,0.846,2.0,16.0,18.0,18.0,7.0,1.0,14.0,12.0,97.0,0.0,,russeda01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,russeda01
2021-22,25.0,MIN,NBA,PG,6.0,6.0,196.0,24.0,72.0,0.333,12.0,31.0,0.387,12.0,41.0,0.293,0.417,12.0,16.0,0.75,0.0,15.0,15.0,40.0,9.0,0.0,17.0,17.0,72.0,0.0,,russeda01
2022-23,26.0,LAL,NBA,PG,16.0,15.0,473.0,83.0,195.0,0.426,27.0,87.0,0.31,56.0,108.0,0.519,0.495,20.0,26.0,0.769,10.0,37.0,47.0,74.0,11.0,5.0,29.0,32.0,213.0,0.0,,russeda01
2023-24,27.0,LAL,NBA,PG,5.0,5.0,185.0,28.0,73.0,0.384,14.0,44.0,0.318,14.0,29.0,0.483,0.479,1.0,2.0,0.5,1.0,13.0,14.0,21.0,4.0,1.0,9.0,6.0,71.0,0.0,,russeda01
1974-75,22.0,NYA,ABA,SG,1.0,,9.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,,skinnal01
1975-76,23.0,NYA,ABA,SG,13.0,,287.0,44.0,101.0,0.436,1.0,1.0,1.0,43.0,100.0,0.43,0.441,39.0,50.0,0.78,24.0,24.0,48.0,28.0,21.0,2.0,25.0,45.0,128.0,0.0,,skinnal01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skinnal01
1978-79,26.0,PHI,NBA,SG,5.0,,47.0,6.0,17.0,0.353,,,,6.0,17.0,0.353,0.353,6.0,8.0,0.75,5.0,5.0,10.0,11.0,3.0,1.0,6.0,6.0,18.0,0.0,,skinnal01
2006-07,23.0,DET,NBA,C,14.0,0.0,146.0,22.0,33.0,0.667,0.0,1.0,0.0,22.0,32.0,0.688,0.667,12.0,23.0,0.522,11.0,22.0,33.0,2.0,4.0,9.0,7.0,21.0,56.0,0.0,,maxieja01
2007-08,24.0,DET,NBA,C,17.0,6.0,371.0,40.0,64.0,0.625,0.0,0.0,,40.0,64.0,0.625,0.625,15.0,32.0,0.469,21.0,47.0,68.0,16.0,15.0,22.0,11.0,48.0,95.0,0.0,,maxieja01
2008-09,25.0,DET,NBA,C,4.0,0.0,64.0,5.0,10.0,0.5,0.0,0.0,,5.0,10.0,0.5,0.5,5.0,9.0,0.556,7.0,6.0,13.0,2.0,1.0,1.0,1.0,5.0,15.0,0.0,,maxieja01
2021-22,21.0,BRK,NBA,SF,2.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,,edwarke02
2022-23,22.0,SAC,NBA,SF,6.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,edwarke02
1980-81,24.0,IND,NBA,PG,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,sichtje01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sichtje01
1985-86,29.0,BOS,NBA,PG,18.0,0.0,274.0,27.0,61.0,0.443,0.0,1.0,0.0,27.0,60.0,0.45,0.443,3.0,7.0,0.429,5.0,11.0,16.0,40.0,5.0,0.0,8.0,18.0,57.0,0.0,,sichtje01
1986-87,30.0,BOS,NBA,PG,23.0,4.0,338.0,35.0,82.0,0.427,1.0,6.0,0.167,34.0,76.0,0.447,0.433,8.0,10.0,0.8,5.0,15.0,20.0,33.0,9.0,0.0,10.0,36.0,79.0,0.0,,sichtje01
1987-88,31.0,POR,NBA,PG,4.0,0.0,31.0,2.0,7.0,0.286,0.0,0.0,,2.0,7.0,0.286,0.286,0.0,0.0,,1.0,1.0,2.0,5.0,1.0,0.0,0.0,4.0,4.0,0.0,,sichtje01
1988-89,32.0,POR,NBA,PG,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,sichtje01
2022-23,21.0,BOS,NBA,SF,4.0,0.0,10.0,1.0,4.0,0.25,0.0,3.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,champju01
1953-54,25.0,FTW,NBA,SF,4.0,,107.0,16.0,33.0,0.485,,,,,,,,10.0,12.0,0.833,,,24.0,3.0,,,,10.0,42.0,0.0,,yardlge01
1954-55,26.0,FTW,NBA,SF,11.0,,420.0,57.0,143.0,0.399,,,,,,,,60.0,79.0,0.759,,,99.0,36.0,,,,37.0,174.0,0.0,,yardlge01
1955-56,27.0,FTW,NBA,SF,10.0,,406.0,77.0,183.0,0.421,,,,,,,,76.0,98.0,0.776,,,139.0,26.0,,,,25.0,230.0,0.0,,yardlge01
1956-57,28.0,FTW,NBA,SF,2.0,,85.0,24.0,53.0,0.453,,,,,,,,9.0,11.0,0.818,,,19.0,8.0,,,,7.0,57.0,0.0,,yardlge01
1957-58,29.0,DET,NBA,SF,7.0,,254.0,52.0,127.0,0.409,,,,,,,,60.0,67.0,0.896,,,72.0,17.0,,,,26.0,164.0,0.0,,yardlge01
1958-59,30.0,SYR,NBA,SF,9.0,,333.0,83.0,189.0,0.439,,,,,,,,60.0,70.0,0.857,,,87.0,21.0,,,,29.0,226.0,0.0,,yardlge01
1959-60,31.0,SYR,NBA,SF,3.0,,88.0,15.0,39.0,0.385,,,,,,,,10.0,12.0,0.833,,,17.0,1.0,,,,9.0,40.0,0.0,,yardlge01
1970-71,24.0,CHI,NBA,SF,2.0,,5.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,1.0,0.0,,,,2.0,0.0,0.0,,baumjo01
1971-72,25.0,NYA,ABA,SF,17.0,,302.0,59.0,107.0,0.551,0.0,0.0,,59.0,107.0,0.551,0.551,10.0,16.0,0.625,,,72.0,7.0,,,21.0,34.0,128.0,0.0,,baumjo01
1972-73,26.0,NYA,ABA,SF,5.0,,191.0,41.0,78.0,0.526,0.0,0.0,,41.0,78.0,0.526,0.526,12.0,17.0,0.706,10.0,11.0,21.0,4.0,,,8.0,20.0,94.0,0.0,,baumjo01
1973-74,27.0,INA,ABA,SF,11.0,,107.0,17.0,32.0,0.531,0.0,0.0,,17.0,32.0,0.531,0.531,6.0,6.0,1.0,8.0,12.0,20.0,2.0,5.0,1.0,5.0,12.0,40.0,0.0,,baumjo01
1946-47,26.0,CLR,BAA,,2.0,,,6.0,16.0,0.375,,,,,,,,3.0,4.0,0.75,,,,4.0,,,,8.0,15.0,0.0,,sailoke01
2005-06,26.0,MIL,NBA,SG,5.0,0.0,108.0,17.0,43.0,0.395,5.0,11.0,0.455,12.0,32.0,0.375,0.453,7.0,7.0,1.0,2.0,1.0,3.0,7.0,3.0,2.0,4.0,15.0,46.0,0.0,,bellch01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bellch01
2009-10,30.0,MIL,NBA,SG,3.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,bellch01
2009-10,23.0,SAS,NBA,C,2.0,0.0,19.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,3.0,4.0,0.75,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,9.0,0.0,,mahinia01
2010-11,24.0,DAL,NBA,C,6.0,0.0,33.0,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,5.0,9.0,0.556,3.0,3.0,6.0,0.0,1.0,0.0,0.0,16.0,11.0,0.0,,mahinia01
2011-12,25.0,DAL,NBA,C,4.0,0.0,70.0,9.0,14.0,0.643,0.0,0.0,,9.0,14.0,0.643,0.643,11.0,13.0,0.846,9.0,9.0,18.0,0.0,3.0,3.0,1.0,13.0,29.0,0.0,,mahinia01
2012-13,26.0,IND,NBA,C,18.0,0.0,150.0,13.0,29.0,0.448,0.0,0.0,,13.0,29.0,0.448,0.448,3.0,10.0,0.3,20.0,22.0,42.0,1.0,0.0,13.0,12.0,28.0,29.0,0.0,,mahinia01
2013-14,27.0,IND,NBA,C,19.0,0.0,241.0,13.0,27.0,0.481,0.0,0.0,,13.0,27.0,0.481,0.481,11.0,18.0,0.611,22.0,23.0,45.0,3.0,5.0,16.0,10.0,38.0,37.0,0.0,,mahinia01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mahinia01
2015-16,29.0,IND,NBA,C,7.0,7.0,172.0,21.0,42.0,0.5,0.0,0.0,,21.0,42.0,0.5,0.5,15.0,25.0,0.6,12.0,24.0,36.0,8.0,5.0,6.0,14.0,25.0,57.0,0.0,,mahinia01
2016-17,30.0,WAS,NBA,C,5.0,0.0,63.0,5.0,9.0,0.556,0.0,0.0,,5.0,9.0,0.556,0.556,4.0,11.0,0.364,3.0,8.0,11.0,6.0,1.0,6.0,3.0,17.0,14.0,0.0,,mahinia01
2017-18,31.0,WAS,NBA,C,6.0,0.0,52.0,10.0,14.0,0.714,0.0,0.0,,10.0,14.0,0.714,0.714,10.0,11.0,0.909,4.0,7.0,11.0,1.0,4.0,5.0,1.0,10.0,30.0,0.0,,mahinia01
1982-83,26.0,NYK,NBA,PF,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,davismi03
2005-06,24.0,LAC,NBA,SF,12.0,10.0,294.0,39.0,73.0,0.534,0.0,0.0,,39.0,73.0,0.534,0.534,14.0,16.0,0.875,8.0,24.0,32.0,9.0,7.0,8.0,9.0,36.0,92.0,0.0,,rossqu01
1948-49,28.0,BLB,BAA,,3.0,,,15.0,35.0,0.429,,,,,,,,7.0,10.0,0.7,,,,3.0,,,,13.0,37.0,0.0,,lewisfr01
1994-95,24.0,PHO,NBA,PG,5.0,0.0,11.0,4.0,8.0,0.5,1.0,4.0,0.25,3.0,4.0,0.75,0.563,1.0,5.0,0.2,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,,ruffitr01
1968-69,22.0,OAK,ABA,SG,16.0,,662.0,161.0,350.0,0.46,3.0,17.0,0.176,158.0,333.0,0.474,0.464,135.0,202.0,0.668,,,207.0,46.0,,,79.0,56.0,460.0,0.0,ABA Playoffs-1,jabalwa01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jabalwa01
1970-71,24.0,INA,ABA,SG,11.0,,250.0,29.0,96.0,0.302,3.0,28.0,0.107,26.0,68.0,0.382,0.318,25.0,31.0,0.806,12.0,28.0,40.0,33.0,,,21.0,37.0,86.0,0.0,,jabalwa01
1971-72,25.0,FLO,ABA,SG,4.0,,171.0,22.0,59.0,0.373,5.0,15.0,0.333,17.0,44.0,0.386,0.415,26.0,33.0,0.788,,,52.0,22.0,,,19.0,17.0,75.0,0.0,,jabalwa01
1972-73,26.0,DNR,ABA,PG,5.0,,126.0,9.0,27.0,0.333,0.0,6.0,0.0,9.0,21.0,0.429,0.333,12.0,16.0,0.75,2.0,5.0,7.0,14.0,,,11.0,11.0,30.0,0.0,,jabalwa01
1989-90,24.0,CHI,NBA,PF,3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,sandeje01
2020-21,22.0,MEM,NBA,PG,5.0,0.0,83.0,11.0,31.0,0.355,6.0,20.0,0.3,5.0,11.0,0.455,0.452,3.0,5.0,0.6,4.0,12.0,16.0,5.0,1.0,4.0,3.0,7.0,31.0,0.0,,meltode01
2021-22,23.0,MEM,NBA,SG,10.0,0.0,170.0,21.0,65.0,0.323,11.0,44.0,0.25,10.0,21.0,0.476,0.408,3.0,4.0,0.75,9.0,22.0,31.0,16.0,10.0,5.0,14.0,9.0,56.0,0.0,,meltode01
2022-23,24.0,PHI,NBA,SG,11.0,0.0,274.0,31.0,81.0,0.383,19.0,49.0,0.388,12.0,32.0,0.375,0.5,6.0,8.0,0.75,14.0,22.0,36.0,18.0,13.0,9.0,8.0,20.0,87.0,0.0,,meltode01
2023-24,25.0,PHI,NBA,SG,1.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,meltode01
2023-24,23.0,DEN,NBA,PF,3.0,0.0,14.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,tysonhu01
2024-25,24.0,DEN,NBA,PF,5.0,0.0,30.0,5.0,10.0,0.5,1.0,5.0,0.2,4.0,5.0,0.8,0.55,4.0,4.0,1.0,4.0,4.0,8.0,2.0,1.0,0.0,1.0,3.0,15.0,0.0,,tysonhu01
2021-22,19.0,GSW,NBA,SF,16.0,3.0,138.0,30.0,60.0,0.5,3.0,13.0,0.231,27.0,47.0,0.574,0.525,20.0,26.0,0.769,4.0,23.0,27.0,8.0,3.0,2.0,11.0,11.0,83.0,0.0,,kuminjo01
2022-23,20.0,GSW,NBA,PF,10.0,0.0,61.0,13.0,24.0,0.542,3.0,7.0,0.429,10.0,17.0,0.588,0.604,5.0,9.0,0.556,4.0,5.0,9.0,5.0,2.0,0.0,4.0,5.0,34.0,0.0,,kuminjo01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kuminjo01
2024-25,22.0,GSW,NBA,PF,8.0,1.0,187.0,45.0,93.0,0.484,10.0,25.0,0.4,35.0,68.0,0.515,0.538,22.0,31.0,0.71,7.0,13.0,20.0,10.0,4.0,4.0,13.0,13.0,122.0,0.0,,kuminjo01
2009-10,25.0,LAL,NBA,SF,2.0,0.0,13.0,4.0,9.0,0.444,0.0,2.0,0.0,4.0,7.0,0.571,0.444,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,,morriad01
2008-09,23.0,POR,NBA,SG,6.0,1.0,162.0,15.0,35.0,0.429,8.0,19.0,0.421,7.0,16.0,0.438,0.543,7.0,7.0,1.0,2.0,15.0,17.0,6.0,8.0,3.0,9.0,12.0,45.0,0.0,,fernaru01
2009-10,24.0,POR,NBA,SG,6.0,3.0,119.0,12.0,27.0,0.444,11.0,23.0,0.478,1.0,4.0,0.25,0.648,6.0,8.0,0.75,2.0,8.0,10.0,8.0,1.0,0.0,5.0,7.0,41.0,0.0,,fernaru01
2010-11,25.0,POR,NBA,SG,6.0,0.0,81.0,4.0,18.0,0.222,3.0,10.0,0.3,1.0,8.0,0.125,0.306,6.0,9.0,0.667,2.0,10.0,12.0,5.0,2.0,1.0,2.0,7.0,17.0,0.0,,fernaru01
2008-09,26.0,HOU,NBA,SF,5.0,0.0,12.0,3.0,9.0,0.333,1.0,2.0,0.5,2.0,7.0,0.286,0.389,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,,whiteja02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whiteja02
2012-13,30.0,NYK,NBA,SF,4.0,0.0,9.0,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,whiteja02
2017-18,31.0,HOU,NBA,PG,7.0,0.0,17.0,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,2.0,0.5,2.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,,jacksaa01
2001-02,25.0,PHI,NBA,PG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,cummivo01
2024-25,23.0,MIA,NBA,SF,2.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,johnske10
1962-63,22.0,BOS,NBA,SF,11.0,,254.0,56.0,125.0,0.448,,,,,,,,18.0,27.0,0.667,,,53.0,17.0,,,,28.0,130.0,0.0,,havlijo01
1963-64,23.0,BOS,NBA,SF,10.0,,289.0,61.0,159.0,0.384,,,,,,,,35.0,44.0,0.795,,,43.0,32.0,,,,26.0,157.0,0.0,,havlijo01
1964-65,24.0,BOS,NBA,SG,12.0,,405.0,88.0,250.0,0.352,,,,,,,,46.0,55.0,0.836,,,88.0,29.0,,,,44.0,222.0,0.0,,havlijo01
1965-66,25.0,BOS,NBA,SF,17.0,,719.0,153.0,374.0,0.409,,,,,,,,95.0,113.0,0.841,,,154.0,70.0,,,,69.0,401.0,0.0,,havlijo01
1966-67,26.0,BOS,NBA,SF,9.0,,330.0,95.0,212.0,0.448,,,,,,,,57.0,71.0,0.803,,,73.0,28.0,,,,30.0,247.0,0.0,,havlijo01
1967-68,27.0,BOS,NBA,SG,19.0,,862.0,184.0,407.0,0.452,,,,,,,,125.0,151.0,0.828,,,164.0,142.0,,,,67.0,493.0,2.0,,havlijo01
1968-69,28.0,BOS,NBA,SG,18.0,,850.0,170.0,382.0,0.445,,,,,,,,118.0,138.0,0.855,,,179.0,100.0,,,,58.0,458.0,2.0,,havlijo01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,havlijo01
1971-72,31.0,BOS,NBA,SF,11.0,,517.0,108.0,235.0,0.46,,,,,,,,85.0,99.0,0.859,,,92.0,70.0,,,,35.0,301.0,1.0,,havlijo01
1972-73,32.0,BOS,NBA,SF,12.0,,479.0,112.0,235.0,0.477,,,,,,,,61.0,74.0,0.824,,,62.0,65.0,,,,24.0,285.0,0.0,,havlijo01
1973-74,33.0,BOS,NBA,SF,18.0,,811.0,199.0,411.0,0.484,,,,,,,,89.0,101.0,0.881,28.0,88.0,116.0,108.0,24.0,6.0,,43.0,487.0,0.0,Finals MVP-1,havlijo01
1974-75,34.0,BOS,NBA,SF,11.0,,464.0,83.0,192.0,0.432,,,,,,,,66.0,76.0,0.868,18.0,39.0,57.0,51.0,16.0,1.0,,38.0,232.0,0.0,,havlijo01
1975-76,35.0,BOS,NBA,SF,15.0,,505.0,80.0,180.0,0.444,,,,,,,,38.0,47.0,0.809,18.0,38.0,56.0,51.0,12.0,5.0,,32.0,198.0,0.0,,havlijo01
1976-77,36.0,BOS,NBA,SF,9.0,,375.0,62.0,167.0,0.371,,,,,,,,41.0,50.0,0.82,15.0,34.0,49.0,62.0,8.0,4.0,,33.0,165.0,0.0,,havlijo01
1969-70,24.0,CAR,ABA,SG,4.0,,156.0,48.0,102.0,0.471,4.0,16.0,0.25,44.0,86.0,0.512,0.49,8.0,11.0,0.727,,,11.0,10.0,,,,14.0,108.0,0.0,,vergabo01
1987-88,22.0,NYK,NBA,PG,4.0,4.0,171.0,22.0,60.0,0.367,5.0,12.0,0.417,17.0,48.0,0.354,0.408,8.0,11.0,0.727,6.0,13.0,19.0,39.0,10.0,0.0,14.0,13.0,57.0,0.0,,jacksma01
1988-89,23.0,NYK,NBA,PG,9.0,9.0,336.0,51.0,100.0,0.51,11.0,28.0,0.393,40.0,72.0,0.556,0.565,19.0,28.0,0.679,7.0,24.0,31.0,91.0,10.0,3.0,28.0,9.0,132.0,0.0,,jacksma01
1989-90,24.0,NYK,NBA,PG,9.0,0.0,81.0,13.0,31.0,0.419,0.0,2.0,0.0,13.0,29.0,0.448,0.419,8.0,11.0,0.727,1.0,4.0,5.0,21.0,2.0,0.0,7.0,5.0,34.0,0.0,,jacksma01
1990-91,25.0,NYK,NBA,PG,3.0,0.0,36.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,0.0,0.0,0.0,8.0,1.0,1.0,5.0,1.0,2.0,0.0,,jacksma01
1991-92,26.0,NYK,NBA,PG,12.0,12.0,368.0,37.0,92.0,0.402,4.0,21.0,0.19,33.0,71.0,0.465,0.424,22.0,27.0,0.815,12.0,15.0,27.0,86.0,10.0,0.0,30.0,26.0,100.0,0.0,,jacksma01
1992-93,27.0,LAC,NBA,PG,5.0,5.0,188.0,28.0,64.0,0.438,1.0,2.0,0.5,27.0,62.0,0.435,0.445,19.0,22.0,0.864,8.0,21.0,29.0,38.0,8.0,1.0,13.0,8.0,76.0,0.0,,jacksma01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jacksma01
1994-95,29.0,IND,NBA,PG,17.0,17.0,554.0,59.0,130.0,0.454,16.0,40.0,0.4,43.0,90.0,0.478,0.515,34.0,46.0,0.739,27.0,62.0,89.0,122.0,15.0,0.0,41.0,34.0,168.0,0.0,,jacksma01
1995-96,30.0,IND,NBA,PG,5.0,5.0,186.0,18.0,51.0,0.353,4.0,18.0,0.222,14.0,33.0,0.424,0.392,13.0,17.0,0.765,3.0,22.0,25.0,30.0,6.0,0.0,13.0,9.0,53.0,0.0,,jacksma01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jacksma01
1997-98,32.0,IND,NBA,PG,16.0,16.0,494.0,53.0,127.0,0.417,14.0,37.0,0.378,39.0,90.0,0.433,0.472,27.0,34.0,0.794,18.0,55.0,73.0,133.0,23.0,0.0,47.0,28.0,147.0,1.0,,jacksma01
1998-99,33.0,IND,NBA,PG,13.0,13.0,451.0,51.0,103.0,0.495,14.0,34.0,0.412,37.0,69.0,0.536,0.563,30.0,42.0,0.714,14.0,45.0,59.0,112.0,14.0,1.0,35.0,32.0,146.0,0.0,,jacksma01
1999-00,34.0,IND,NBA,PG,23.0,23.0,634.0,69.0,176.0,0.392,21.0,67.0,0.313,48.0,109.0,0.44,0.452,28.0,31.0,0.903,12.0,74.0,86.0,178.0,19.0,2.0,43.0,42.0,187.0,0.0,,jacksma01
2000-01,35.0,NYK,NBA,PG,5.0,5.0,156.0,20.0,40.0,0.5,2.0,8.0,0.25,18.0,32.0,0.563,0.525,3.0,3.0,1.0,3.0,23.0,26.0,26.0,8.0,0.0,10.0,6.0,45.0,0.0,,jacksma01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jacksma01
2002-03,37.0,UTA,NBA,PG,5.0,0.0,83.0,15.0,30.0,0.5,5.0,9.0,0.556,10.0,21.0,0.476,0.583,1.0,1.0,1.0,2.0,3.0,5.0,16.0,3.0,0.0,4.0,11.0,36.0,0.0,,jacksma01
2003-04,38.0,HOU,NBA,PG,5.0,0.0,38.0,1.0,6.0,0.167,0.0,3.0,0.0,1.0,3.0,0.333,0.167,0.0,0.0,,0.0,3.0,3.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,,jacksma01
2012-13,19.0,CHI,NBA,PG,8.0,0.0,72.0,5.0,17.0,0.294,0.0,5.0,0.0,5.0,12.0,0.417,0.294,0.0,0.0,,0.0,3.0,3.0,12.0,2.0,1.0,2.0,10.0,10.0,0.0,,teaguma01
1965-66,24.0,STL,NBA,SG,10.0,,119.0,12.0,39.0,0.308,,,,,,,,14.0,18.0,0.778,,,17.0,10.0,,,,9.0,38.0,0.0,,thornro01
1966-67,25.0,STL,NBA,PG,9.0,,156.0,33.0,77.0,0.429,,,,,,,,25.0,27.0,0.926,,,28.0,11.0,,,,13.0,91.0,0.0,,thornro01
2014-15,23.0,MIL,NBA,PG,6.0,6.0,191.0,33.0,78.0,0.423,0.0,5.0,0.0,33.0,73.0,0.452,0.423,7.0,12.0,0.583,1.0,26.0,27.0,29.0,7.0,6.0,16.0,14.0,73.0,0.0,,cartemi01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cartemi01
2016-17,25.0,CHI,NBA,PG,5.0,0.0,53.0,6.0,15.0,0.4,0.0,1.0,0.0,6.0,14.0,0.429,0.4,2.0,4.0,0.5,1.0,3.0,4.0,6.0,2.0,1.0,6.0,6.0,14.0,0.0,,cartemi01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cartemi01
2018-19,27.0,ORL,NBA,PG,5.0,0.0,92.0,12.0,31.0,0.387,2.0,8.0,0.25,10.0,23.0,0.435,0.419,7.0,8.0,0.875,2.0,18.0,20.0,12.0,3.0,0.0,8.0,12.0,33.0,0.0,,cartemi01
1980-81,22.0,CHI,NBA,PG,5.0,,42.0,7.0,18.0,0.389,0.0,1.0,0.0,7.0,17.0,0.412,0.389,5.0,7.0,0.714,5.0,1.0,6.0,4.0,2.0,0.0,5.0,4.0,19.0,0.0,,lestero01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lestero01
1984-85,26.0,LAL,NBA,PG,9.0,0.0,54.0,6.0,15.0,0.4,0.0,0.0,,6.0,15.0,0.4,0.4,7.0,9.0,0.778,2.0,6.0,8.0,9.0,0.0,0.0,4.0,7.0,19.0,0.0,,lestero01
1998-99,26.0,SAS,NBA,SF,8.0,0.0,14.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,,kingge02
2024-25,23.0,ORL,NBA,SF,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,dasiltr01
1966-67,22.0,NYK,NBA,SF,4.0,,89.0,26.0,66.0,0.394,,,,,,,,10.0,13.0,0.769,,,19.0,11.0,,,,16.0,62.0,0.0,,russeca01
1967-68,23.0,NYK,NBA,SF,6.0,,209.0,55.0,98.0,0.561,,,,,,,,20.0,24.0,0.833,,,23.0,10.0,,,,16.0,130.0,0.0,,russeca01
1968-69,24.0,NYK,NBA,SF,5.0,,36.0,5.0,21.0,0.238,,,,,,,,2.0,2.0,1.0,,,5.0,1.0,,,,4.0,12.0,0.0,,russeca01
