Date,Team,Unnamed: 3,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,player_id
2025-04-08,SAS,@,LAC,"L, 117-122",,22,6,9,0.667,0,2,0.0,0,0,,1,5,6,2,0,0,1,1,12,10.3,-13.0,johnske04
2025-04-06,SAS,@,POR,"L, 109-120",,21,1,11,0.091,0,3,0.0,0,0,,3,2,5,1,0,3,1,2,2,-1.6,-20.0,johnske04
2025-04-04,SAS,,CLE,"L, 113-114",,24,3,10,0.3,1,6,0.167,0,0,,0,4,4,3,1,0,3,1,7,2.1,-14.0,johnske04
2025-05-18,DEN,@,OKC,"L, 93-125",*,23,3,8,0.375,0,4,0.0,0,0,,2,1,3,1,1,0,0,2,6,4.2,-8.0,portemi01
2025-05-15,DEN,,OKC,"W, 119-107",*,29,4,9,0.444,2,5,0.4,0,0,,0,4,4,0,1,1,1,1,10,6.8,5.0,portemi01
2025-05-13,DEN,@,OKC,"L, 105-112",*,29,1,7,0.143,0,5,0.0,0,0,,1,3,4,2,2,0,1,4,2,-0.1,-6.0,portemi01
2025-05-11,DEN,,OKC,"L, 87-92",*,34,1,7,0.143,0,5,0.0,1,2,0.5,0,9,9,0,0,1,1,0,3,0.5,15.0,portemi01
2025-05-09,DEN,,OKC,"W, 113-104 (OT)",*,42,7,10,0.7,5,6,0.833,2,2,1.0,1,7,8,1,0,0,1,4,21,17.7,7.0,portemi01
2025-05-01,DET,,NYK,"L, 113-116",*,44,9,22,0.409,0,8,0.0,5,6,0.833,0,7,7,8,3,1,3,4,23,17.6,-2.0,cunnica01
2025-04-29,DET,@,NYK,"W, 106-103",*,37,6,17,0.353,1,4,0.25,11,12,0.917,1,7,8,8,2,1,5,4,24,18.6,13.0,cunnica01
2025-04-27,DET,,NYK,"L, 93-94",*,42,11,23,0.478,0,3,0.0,3,4,0.75,1,9,10,10,0,4,7,2,25,18.3,3.0,cunnica01
2025-04-24,DET,,NYK,"L, 116-118",*,42,10,25,0.4,2,5,0.4,2,3,0.667,2,5,7,11,4,2,6,4,24,18.5,-4.0,cunnica01
2025-04-21,DET,@,NYK,"W, 100-94",*,42,11,21,0.524,1,4,0.25,10,12,0.833,1,11,12,3,2,0,5,3,33,23.8,5.0,cunnica01
2025-04-13,CHO,@,BOS,"L, 86-93",*,36,1,11,0.091,1,7,0.143,2,2,1.0,0,5,5,2,0,0,2,3,5,-2.6,-6.0,salauti01
2025-04-11,CHO,@,BOS,"L, 94-130",,24,2,6,0.333,1,4,0.25,0,0,,1,4,5,2,0,0,2,0,5,2.9,-17.0,salauti01
2025-04-09,CHO,@,TOR,"L, 96-126",*,31,4,11,0.364,1,6,0.167,0,0,,0,6,6,0,0,0,1,2,9,2.9,-14.0,salauti01
2025-04-08,CHO,,MEM,"L, 100-124",,29,3,7,0.429,3,7,0.429,4,8,0.5,0,9,9,3,0,0,2,2,13,9.7,8.0,salauti01
2025-04-06,CHO,,CHI,"L, 117-131",,26,3,8,0.375,0,3,0.0,0,2,0.0,1,5,6,3,0,0,1,5,6,2.1,-4.0,salauti01
2025-05-14,GSW,@,MIN,"L, 110-121",*,30,2,9,0.222,0,4,0.0,4,4,1.0,2,2,4,1,2,0,4,5,8,1.2,-13.0,hieldbu01
2025-05-12,GSW,,MIN,"L, 110-117",*,35,4,11,0.364,2,6,0.333,3,4,0.75,1,3,4,1,2,0,4,3,13,5.6,-11.0,hieldbu01
2025-05-10,GSW,,MIN,"L, 97-102",*,32,5,11,0.455,4,8,0.5,0,0,,2,2,4,5,0,2,0,0,14,15.2,-5.0,hieldbu01
2025-05-08,GSW,@,MIN,"L, 93-117",*,29,5,14,0.357,4,9,0.444,1,1,1.0,1,2,3,1,1,0,2,2,15,7.4,-9.0,hieldbu01
2025-05-06,GSW,@,MIN,"W, 99-88",*,40,7,19,0.368,5,8,0.625,5,5,1.0,4,4,8,3,1,0,0,0,24,20.6,22.0,hieldbu01
2025-04-05,PHI,,MIN,"L, 109-114",*,37,8,15,0.533,0,4,0.0,3,4,0.75,1,3,4,4,3,0,0,2,19,17.9,9.0,yabusgu01
2025-04-03,PHI,,MIL,"L, 113-126",*,35,8,15,0.533,4,9,0.444,2,2,1.0,3,3,6,3,1,0,1,2,22,19.0,4.0,yabusgu01
2025-03-29,PHI,,MIA,"L, 95-118",*,30,0,1,0.0,0,1,0.0,1,4,0.25,1,4,5,3,1,1,1,2,1,3.0,-17.0,yabusgu01
2025-03-26,PHI,,WAS,"L, 114-119",*,27,7,15,0.467,3,8,0.375,4,5,0.8,2,6,8,1,0,1,1,1,21,16.1,3.0,yabusgu01
2025-03-24,PHI,@,NOP,"L, 99-112",*,29,4,9,0.444,2,6,0.333,2,2,1.0,2,5,7,4,1,0,1,2,12,12.2,0.0,yabusgu01
2025-05-31,IND,,NYK,"W, 125-108",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3.0,johnsja01
2025-05-11,IND,,CLE,"W, 129-109",,8,1,2,0.5,0,1,0.0,0,0,,0,0,0,2,1,2,0,0,2,4.8,-7.0,johnsja01
2025-05-09,IND,,CLE,"L, 104-126",,5,1,1,1.0,0,0,,1,2,0.5,0,1,1,0,1,0,1,1,3,2.2,2.0,johnsja01
2025-03-10,IND,@,CHI,"L, 103-121",,4,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-5.0,johnsja01
2025-03-02,IND,,CHI,"W, 127-112",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,johnsja01
2025-04-13,BOS,,CHO,"W, 93-86",,12,1,4,0.25,1,3,0.333,1,2,0.5,2,1,3,0,0,0,1,3,4,0.7,-3.0,peterdr01
2025-04-11,BOS,,CHO,"W, 130-94",,2,1,1,1.0,1,1,1.0,0,0,,0,2,2,0,0,0,0,0,3,3.3,4.0,peterdr01
2025-04-09,BOS,@,ORL,"L, 76-96",,13,1,4,0.25,1,4,0.25,0,0,,1,3,4,0,0,0,1,1,3,0.8,-8.0,peterdr01
2025-04-04,BOS,,PHO,"W, 123-103",,2,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-1.0,peterdr01
2025-04-02,BOS,,MIA,"L, 103-124",,5,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,1,3,1.6,-6.0,peterdr01
2025-03-13,BRK,@,CHI,"L, 110-116",*,33,8,23,0.348,3,9,0.333,5,6,0.833,3,3,6,10,1,1,3,2,24,18.6,-5.0,thomaca02
2025-03-11,BRK,@,CLE,"L, 104-109",*,32,10,22,0.455,4,11,0.364,3,3,1.0,0,1,1,3,0,0,1,0,27,17.0,-6.0,thomaca02
2025-03-08,BRK,@,CHO,"L, 102-105",*,29,7,18,0.389,1,8,0.125,1,1,1.0,0,2,2,3,0,0,2,1,16,6.5,-4.0,thomaca02
2025-03-06,BRK,,GSW,"L, 119-121",*,27,8,18,0.444,2,6,0.333,5,6,0.833,0,3,3,7,0,0,1,3,23,16.8,-9.0,thomaca02
2025-03-04,BRK,@,SAS,"L, 113-127",*,26,8,19,0.421,4,13,0.308,4,4,1.0,0,1,1,6,0,0,1,0,24,17.4,-4.0,thomaca02
2025-04-13,POR,,LAL,"W, 109-81",,18,2,5,0.4,1,3,0.333,0,0,,3,0,3,2,1,0,2,1,5,4.4,-3.0,minayju01
2025-04-11,POR,,GSW,"L, 86-103",,15,2,4,0.5,0,0,,0,0,,0,0,0,0,1,0,1,2,4,1.2,7.0,minayju01
2025-04-09,POR,@,UTA,"L, 126-133 (OT)",,6,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,1,0,0,0,0,0.6,-3.0,minayju01
2025-04-06,POR,,SAS,"W, 120-109",,14,2,4,0.5,1,3,0.333,0,0,,0,0,0,1,1,1,1,1,5,4.0,14.0,minayju01
2025-04-04,POR,@,CHI,"L, 113-118",,10,1,1,1.0,0,0,,0,0,,0,1,1,1,1,0,1,3,2,1.5,-4.0,minayju01
2025-04-13,PHO,@,SAC,"L, 98-109",,12,1,3,0.333,0,2,0.0,0,0,,0,2,2,1,0,0,1,1,2,0.2,-4.0,martico01
2025-04-11,PHO,,SAS,"W, 117-98",,9,0,2,0.0,0,0,,0,0,,0,3,3,1,1,0,1,1,0,-0.2,-17.0,martico01
2025-04-08,PHO,,GSW,"L, 95-133",,15,2,4,0.5,0,1,0.0,2,2,1.0,0,2,2,1,0,2,0,1,6,6.3,-8.0,martico01
2025-04-06,PHO,@,NYK,"L, 98-112",,3,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-10.0,martico01
2025-04-04,PHO,@,BOS,"L, 103-123",,16,1,4,0.25,0,1,0.0,2,2,1.0,2,3,5,1,0,1,1,1,4,3.9,-12.0,martico01
2025-04-30,LAL,,MIN,"L, 96-103",,26,0,2,0.0,0,2,0.0,0,0,,0,3,3,2,0,0,0,3,0,-0.3,5.0,vincega01
2025-04-27,LAL,@,MIN,"L, 113-116",,13,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,1,0,0,2,0,-0.9,-7.0,vincega01
2025-04-25,LAL,@,MIN,"L, 104-116",,16,2,3,0.667,1,2,0.5,0,0,,0,1,1,1,0,0,0,1,5,4.3,-3.0,vincega01
2025-04-22,LAL,,MIN,"W, 94-85",,19,2,4,0.5,2,4,0.5,0,0,,0,0,0,1,0,1,1,1,6,4.0,4.0,vincega01
2025-04-19,LAL,,MIN,"L, 95-117",,25,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,1,0,1,3,2.3,-2.0,vincega01
2025-04-13,POR,,LAL,"W, 109-81",*,30,4,15,0.267,1,6,0.167,1,2,0.5,6,5,11,3,0,1,2,0,10,7.2,22.0,murrakr01
2025-04-11,POR,,GSW,"L, 86-103",*,36,2,8,0.25,0,3,0.0,3,4,0.75,2,4,6,4,1,1,2,4,7,5.3,-5.0,murrakr01
2025-04-09,POR,@,UTA,"L, 126-133 (OT)",,22,3,7,0.429,0,4,0.0,0,0,,2,1,3,3,2,1,1,1,6,7.4,-9.0,murrakr01
2025-04-06,POR,,SAS,"W, 120-109",,33,7,11,0.636,1,3,0.333,3,3,1.0,1,4,5,4,1,0,1,2,18,17.0,10.0,murrakr01
2025-04-04,POR,@,CHI,"L, 113-118",,27,3,9,0.333,2,8,0.25,0,0,,1,4,5,2,0,1,0,1,8,6.5,0.0,murrakr01
2025-04-09,UTA,,POR,"W, 133-126 (OT)",*,20,6,14,0.429,0,1,0.0,3,3,1.0,0,0,0,5,2,0,3,3,15,8.9,-5.0,sextoco01
2025-04-06,UTA,@,ATL,"L, 134-147",*,37,9,16,0.563,3,6,0.5,6,7,0.857,2,3,5,6,2,0,1,2,27,25.7,-8.0,sextoco01
2025-04-04,UTA,@,IND,"L, 112-140",*,33,8,15,0.533,2,5,0.4,9,10,0.9,0,3,3,3,2,0,1,4,27,21.7,-27.0,sextoco01
2025-04-02,UTA,@,HOU,"L, 105-143",*,24,8,14,0.571,1,2,0.5,1,1,1.0,0,0,0,4,0,1,1,0,18,13.9,-29.0,sextoco01
2025-03-28,UTA,@,DEN,"L, 93-129",*,23,8,18,0.444,1,4,0.25,3,4,0.75,1,0,1,2,1,0,3,3,20,9.1,-30.0,sextoco01
2025-04-30,LAL,,MIN,"L, 96-103",,5,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,1,1,2,-0.1,-1.0,klebima01
2025-01-25,DAL,,BOS,"L, 107-122",,11,0,6,0.0,0,3,0.0,1,2,0.5,1,0,1,1,0,1,0,0,1,-1.5,-19.0,klebima01
2025-01-23,DAL,@,OKC,"W, 121-115",,19,1,3,0.333,1,3,0.333,0,0,,1,2,3,4,0,0,1,2,3,3.6,-1.0,klebima01
2025-01-22,DAL,,MIN,"L, 114-115",,16,4,5,0.8,1,2,0.5,1,2,0.5,0,2,2,1,1,0,2,2,10,7.2,-11.0,klebima01
2025-01-20,DAL,@,CHO,"L, 105-110",,14,0,2,0.0,0,1,0.0,0,0,,0,2,2,2,0,1,0,3,0,0.1,-2.0,klebima01
2025-04-13,DAL,@,MEM,"L, 97-132",,21,3,8,0.375,0,3,0.0,0,0,,1,2,3,0,0,0,0,2,6,2.1,-13.0,martica02
2025-04-11,DAL,,TOR,"W, 124-102",,21,3,9,0.333,2,2,1.0,0,2,0.0,2,2,4,3,3,0,2,2,8,6.4,-1.0,martica02
2025-04-09,DAL,,LAL,"L, 97-112",,21,3,7,0.429,0,0,,3,4,0.75,2,1,3,2,1,0,2,2,9,6.2,4.0,martica02
2025-04-05,DAL,@,LAC,"L, 104-135",,26,3,9,0.333,0,3,0.0,1,2,0.5,2,3,5,5,1,0,1,2,7,6.5,-13.0,martica02
2025-04-04,DAL,@,LAC,"L, 91-114",,18,0,1,0.0,0,0,,0,0,,0,1,1,0,1,0,2,3,0,-2.6,-15.0,martica02
2025-04-26,MEM,,OKC,"L, 115-117",,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1.0,stevela01
2025-04-20,MEM,@,OKC,"L, 80-131",,12,2,9,0.222,0,3,0.0,0,0,,0,4,4,1,0,0,1,0,4,-0.6,-2.0,stevela01
2025-04-13,MEM,,DAL,"W, 132-97",*,36,14,25,0.56,2,8,0.25,1,2,0.5,1,5,6,3,0,0,3,3,31,18.8,34.0,stevela01
2025-04-11,MEM,@,DEN,"L, 109-117",,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2.0,stevela01
2025-04-10,MEM,,MIN,"L, 125-141",,4,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,0.9,-7.0,stevela01
2025-04-13,SAC,,PHO,"W, 109-98",,21,10,11,0.909,0,0,,2,2,1.0,3,7,10,4,0,0,2,2,22,22.5,9.0,valanjo01
2025-04-11,SAC,,LAC,"L, 100-101",,10,3,5,0.6,0,0,,3,3,1.0,0,3,3,1,0,0,2,3,9,5.1,4.0,valanjo01
2025-04-09,SAC,,DEN,"L, 116-124",,9,1,4,0.25,0,1,0.0,0,0,,0,2,2,0,0,0,0,1,2,-0.2,-5.0,valanjo01
2025-04-07,SAC,@,DET,"W, 127-117",,13,2,5,0.4,0,0,,6,6,1.0,6,6,12,1,0,1,1,3,10,12.5,4.0,valanjo01
2025-04-06,SAC,@,CLE,"W, 120-113",,5,1,2,0.5,0,0,,0,0,,0,2,2,1,0,0,0,0,2,2.3,-3.0,valanjo01
2025-02-10,UTA,@,LAL,"L, 113-132",,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,5.0,harklej01
2025-01-28,UTA,@,GSW,"L, 103-114",,6,0,2,0.0,0,0,,0,0,,0,3,3,1,0,0,0,0,0,0.2,-7.0,harklej01
2025-01-27,UTA,,MIL,"L, 110-125",,10,1,3,0.333,0,2,0.0,0,0,,1,0,1,0,0,0,0,3,2,-0.2,5.0,harklej01
2025-01-25,UTA,@,MEM,"L, 103-125",,22,4,9,0.444,3,7,0.429,0,0,,2,2,4,2,3,1,1,3,11,11.2,5.0,harklej01
2025-01-22,UTA,@,OKC,"L, 114-123",,18,2,5,0.4,1,4,0.25,0,0,,2,0,2,1,1,0,0,2,5,4.6,-6.0,harklej01
2025-04-09,TOR,,CHO,"W, 126-96",*,14,4,11,0.364,3,7,0.429,0,0,,0,1,1,1,1,0,0,0,11,6.9,6.0,barrerj01
2025-04-06,TOR,@,BRK,"W, 120-109",*,29,4,16,0.25,0,4,0.0,5,11,0.455,3,3,6,3,0,1,0,0,13,6.8,-3.0,barrerj01
2025-04-03,TOR,,POR,"L, 103-112",*,26,9,18,0.5,0,5,0.0,0,1,0.0,1,4,5,4,3,1,1,1,18,15.6,4.0,barrerj01
2025-03-30,TOR,@,PHI,"W, 127-109",*,29,12,22,0.545,4,7,0.571,3,8,0.375,3,2,5,5,0,0,3,3,31,20.4,19.0,barrerj01
2025-03-26,TOR,@,BRK,"W, 116-86",*,28,5,13,0.385,1,4,0.25,4,5,0.8,1,5,6,5,0,0,1,2,15,11.4,17.0,barrerj01
2025-04-13,NOP,,OKC,"L, 100-115",,34,5,15,0.333,2,9,0.222,5,5,1.0,0,5,5,6,0,0,0,4,17,12.6,-6.0,quinole01
2025-04-11,NOP,,MIA,"L, 104-153",,29,3,9,0.333,2,6,0.333,1,2,0.5,0,1,1,3,1,1,2,2,9,4.8,-6.0,quinole01
2025-04-10,NOP,@,MIL,"L, 111-136",,32,8,22,0.364,2,11,0.182,3,4,0.75,1,4,5,6,1,0,4,5,21,9.5,-22.0,quinole01
2025-04-08,NOP,@,BRK,"L, 114-119",,20,1,6,0.167,1,5,0.2,0,0,,0,2,2,3,0,0,1,3,3,-0.3,7.0,quinole01
2025-04-06,NOP,,MIL,"L, 107-111",,25,6,10,0.6,4,5,0.8,1,1,1.0,0,1,1,3,0,0,2,2,17,12.0,-2.0,quinole01
2025-04-26,MEM,,OKC,"L, 115-117",,18,2,4,0.5,0,2,0.0,0,0,,1,2,3,3,0,0,2,1,4,3.0,8.0,kennalu01
2025-04-24,MEM,,OKC,"L, 108-114",,33,2,6,0.333,1,4,0.25,0,0,,1,4,5,3,3,0,0,0,5,8.6,-13.0,kennalu01
2025-04-22,MEM,@,OKC,"L, 99-118",,18,2,4,0.5,0,1,0.0,0,0,,0,3,3,2,0,1,2,1,4,2.6,-11.0,kennalu01
2025-04-20,MEM,@,OKC,"L, 80-131",,12,2,4,0.5,1,2,0.5,0,0,,0,3,3,0,1,0,2,1,5,2.5,-2.0,kennalu01
2025-04-11,MEM,@,DEN,"L, 109-117",,23,4,6,0.667,2,4,0.5,2,2,1.0,0,6,6,4,1,0,1,2,12,13.2,12.0,kennalu01
2025-04-13,DAL,@,MEM,"L, 97-132",*,14,2,5,0.4,0,2,0.0,0,0,,0,2,2,3,0,0,0,1,4,3.6,6.0,exumda01
2025-04-11,DAL,,TOR,"W, 124-102",,14,2,4,0.5,2,4,0.5,0,0,,0,1,1,3,0,0,3,2,6,2.6,10.0,exumda01
2025-03-14,DAL,@,HOU,"L, 96-133",*,7,1,3,0.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0.3,-1.0,exumda01
2025-03-12,DAL,@,SAS,"L, 116-126",*,22,6,7,0.857,2,3,0.667,3,3,1.0,0,3,3,3,1,0,2,1,17,16.1,-16.0,exumda01
2025-03-10,DAL,@,SAS,"W, 133-129",*,24,4,9,0.444,2,4,0.5,0,0,,0,2,2,1,0,0,1,5,10,3.6,16.0,exumda01
2025-04-24,MEM,,OKC,"L, 108-114",*,16,6,11,0.545,1,4,0.25,2,4,0.5,0,1,1,5,0,0,0,0,15,12.7,16.0,moranja01
2025-04-22,MEM,@,OKC,"L, 99-118",*,40,10,25,0.4,2,6,0.333,1,2,0.5,0,2,2,6,2,1,5,1,23,11.2,-7.0,moranja01
2025-04-20,MEM,@,OKC,"L, 80-131",*,26,6,17,0.353,1,6,0.167,4,5,0.8,1,2,3,4,0,1,1,2,17,10.1,-25.0,moranja01
2025-04-11,MEM,@,DEN,"L, 109-117",*,34,8,21,0.381,2,8,0.25,3,5,0.6,1,1,2,6,1,0,3,2,21,11.1,-13.0,moranja01
2025-04-10,MEM,,MIN,"L, 125-141",*,36,13,27,0.481,5,13,0.385,5,7,0.714,1,0,1,6,1,0,5,3,36,21.2,-3.0,moranja01
2025-04-29,ORL,@,BOS,"L, 89-120",,4,0,1,0.0,0,1,0.0,0,0,,0,3,3,1,0,0,1,0,0,-0.1,1.0,dasiltr01
2025-04-20,ORL,@,BOS,"L, 86-103",,1,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,0.0,dasiltr01
2025-04-13,ORL,@,ATL,"L, 105-117",*,37,5,13,0.385,4,6,0.667,0,0,,2,5,7,6,0,0,1,1,14,12.6,-27.0,dasiltr01
2025-04-11,ORL,@,IND,"W, 129-115",*,34,6,13,0.462,0,3,0.0,2,2,1.0,0,3,3,2,3,2,2,4,14,10.4,-3.0,dasiltr01
2025-04-09,ORL,,BOS,"W, 96-76",,12,2,6,0.333,1,3,0.333,0,0,,2,1,3,1,0,0,0,0,5,4.0,1.0,dasiltr01
2025-04-13,SAC,,PHO,"W, 109-98",,8,1,1,1.0,0,0,,0,0,,1,1,2,0,0,1,1,0,2,2.4,-3.0,jonesis01
2025-04-09,SAC,,DEN,"L, 116-124",,6,1,2,0.5,0,0,,0,0,,1,1,2,0,1,0,0,1,2,2.6,2.0,jonesis01
2025-04-07,SAC,@,DET,"W, 127-117",,4,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-3.0,jonesis01
2025-04-06,SAC,@,CLE,"W, 120-113",,6,0,3,0.0,0,1,0.0,0,0,,1,1,2,1,0,0,0,0,0,-0.4,-5.0,jonesis01
2025-04-04,SAC,@,CHO,"W, 125-102",,7,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,1,2,3,0.2,-3.0,jonesis01
2025-04-13,OKC,@,NOP,"W, 115-100",,39,10,19,0.526,2,8,0.25,4,4,1.0,6,4,10,2,0,3,2,3,26,22.4,8.0,carlsbr01
2025-04-11,OKC,@,UTA,"W, 145-111",,25,4,10,0.4,0,5,0.0,1,1,1.0,0,2,2,1,0,3,0,1,9,6.6,17.0,carlsbr01
2025-04-09,OKC,@,PHO,"W, 125-112",,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4.0,carlsbr01
2025-04-08,OKC,,LAL,"W, 136-120",,2,0,2,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-1.0,carlsbr01
2025-04-04,OKC,@,HOU,"L, 111-125",,2,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,1,0,3,2.0,0.0,carlsbr01
2025-04-13,PHO,@,SAC,"L, 98-109",,21,2,9,0.222,1,8,0.125,0,0,,0,3,3,3,1,0,1,1,5,2.1,-11.0,onealro01
2025-04-11,PHO,,SAS,"W, 117-98",,21,1,6,0.167,0,4,0.0,0,0,,0,3,3,0,0,1,0,2,2,-1.0,-20.0,onealro01
2025-04-09,PHO,,OKC,"L, 112-125",,19,4,9,0.444,3,8,0.375,0,0,,1,0,1,2,1,2,1,2,11,9.0,0.0,onealro01
2025-04-08,PHO,,GSW,"L, 95-133",*,18,1,6,0.167,1,5,0.2,0,0,,0,2,2,1,0,0,1,1,3,-0.9,-28.0,onealro01
2025-04-06,PHO,@,NYK,"L, 98-112",*,20,2,6,0.333,1,5,0.2,0,0,,0,2,2,3,0,0,1,3,5,2.1,-11.0,onealro01
2025-03-25,CHO,,ORL,"L, 104-111",*,29,9,13,0.692,3,4,0.75,4,4,1.0,0,1,1,9,0,0,4,6,25,19.7,-7.0,ballla01
2025-03-23,CHO,@,MIA,"L, 105-122",*,34,6,19,0.316,2,10,0.2,4,4,1.0,1,2,3,11,2,0,5,3,18,11.9,-14.0,ballla01
2025-03-20,CHO,,NYK,"W, 115-98",*,28,10,23,0.435,5,10,0.5,0,0,,2,3,5,8,0,0,2,4,25,17.2,2.0,ballla01
2025-03-16,CHO,@,LAC,"L, 88-123",*,31,5,18,0.278,2,8,0.25,4,5,0.8,0,2,2,5,0,0,4,3,16,3.9,-34.0,ballla01
2025-03-14,CHO,@,SAS,"W, 145-134",*,29,9,13,0.692,7,11,0.636,2,2,1.0,1,2,3,15,1,0,4,0,27,30.3,27.0,ballla01
2025-04-13,UTA,@,MIN,"L, 105-116",*,29,6,13,0.462,2,4,0.5,1,1,1.0,1,2,3,3,0,2,0,6,15,10.7,-25.0,filipky01
2025-04-11,UTA,,OKC,"L, 111-145",*,31,7,17,0.412,1,8,0.125,0,0,,5,8,13,1,1,2,2,4,15,11.3,-30.0,filipky01
2025-04-09,UTA,,POR,"W, 133-126 (OT)",*,34,13,17,0.765,2,5,0.4,2,4,0.5,5,13,18,5,3,2,5,5,30,30.8,9.0,filipky01
2025-04-06,UTA,@,ATL,"L, 134-147",*,24,3,6,0.5,0,2,0.0,3,3,1.0,2,7,9,2,1,1,1,1,9,11.2,-9.0,filipky01
2025-04-04,UTA,@,IND,"L, 112-140",*,24,3,15,0.2,0,6,0.0,3,4,0.75,6,3,9,2,0,1,1,2,9,4.7,-16.0,filipky01
2025-05-18,DEN,@,OKC,"L, 93-125",*,25,2,4,0.5,1,3,0.333,3,3,1.0,4,7,11,0,0,0,4,1,8,6.5,-9.0,gordoaa01
2025-05-15,DEN,,OKC,"W, 119-107",*,38,2,7,0.286,1,4,0.25,0,0,,2,5,7,7,1,0,1,0,5,8.7,17.0,gordoaa01
2025-05-13,DEN,@,OKC,"L, 105-112",*,37,6,13,0.462,1,5,0.2,0,1,0.0,2,3,5,3,1,0,3,1,13,7.9,0.0,gordoaa01
2025-05-11,DEN,,OKC,"L, 87-92",*,38,5,10,0.5,3,7,0.429,2,4,0.5,7,9,16,6,0,1,4,3,15,16.5,-4.0,gordoaa01
2025-05-09,DEN,,OKC,"W, 113-104 (OT)",*,46,7,11,0.636,4,6,0.667,4,4,1.0,0,8,8,5,1,0,1,2,22,22.2,15.0,gordoaa01
2025-04-20,MIA,@,CLE,"L, 100-121",*,15,2,3,0.667,2,3,0.667,0,0,,0,2,2,2,0,0,0,0,6,6.7,-1.0,burksal01
2025-04-11,MIA,@,NOP,"W, 153-104",*,22,4,7,0.571,4,7,0.571,0,0,,0,4,4,3,1,0,2,1,12,10.6,39.0,burksal01
2025-04-09,MIA,@,CHI,"L, 111-119",*,16,2,6,0.333,2,4,0.5,1,1,1.0,0,2,2,0,2,0,0,1,7,5.8,-4.0,burksal01
2025-04-07,MIA,,PHI,"W, 117-105",*,15,4,9,0.444,3,6,0.5,0,0,,0,0,0,2,0,0,3,2,11,3.9,-8.0,burksal01
2025-04-05,MIA,,MIL,"L, 115-121 (OT)",*,35,8,18,0.444,6,14,0.429,2,2,1.0,1,4,5,2,0,0,1,2,24,16.1,7.0,burksal01
2025-05-03,LAC,@,DEN,"L, 101-120",,7,0,1,0.0,0,0,,1,2,0.5,0,0,0,0,0,0,0,1,1,-0.5,11.0,eubandr01
2025-04-29,LAC,@,DEN,"L, 115-131",,3,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,1.0,eubandr01
2025-04-24,LAC,,DEN,"W, 117-83",,4,0,1,0.0,0,0,,3,4,0.75,0,0,0,0,0,0,0,0,3,1.9,6.0,eubandr01
2025-04-11,LAC,@,SAC,"W, 101-100",,2,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,2,0,-1.1,-4.0,eubandr01
2025-04-09,LAC,,HOU,"W, 134-117",,13,1,5,0.2,0,0,,2,2,1.0,3,2,5,0,0,1,0,1,4,3.9,-1.0,eubandr01
2025-05-31,NYK,@,IND,"L, 108-125",,12,0,2,0.0,0,2,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,0.9,-3.0,wrighde01
2025-05-29,NYK,,IND,"W, 111-94",,10,0,4,0.0,0,3,0.0,0,0,,1,0,1,3,1,0,0,0,0,1.0,4.0,wrighde01
2025-05-27,NYK,@,IND,"L, 121-130",,9,1,2,0.5,1,1,1.0,0,0,,0,0,0,1,1,1,1,0,3,3.4,11.0,wrighde01
2025-05-25,NYK,@,IND,"W, 106-100",,13,1,1,1.0,0,0,,0,0,,0,0,0,1,1,0,0,0,2,3.4,2.0,wrighde01
2025-05-21,NYK,,IND,"L, 135-138 (OT)",,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2.0,wrighde01
2025-05-31,IND,,NYK,"W, 125-108",,14,1,4,0.25,1,2,0.5,0,0,,0,4,4,2,0,0,2,1,3,0.8,-4.0,mccontj01
